word,type_0,type_1,type_2,type_3,type_4,type_5,type_6,type_7,type_8,type_9,type_10,type_11,type_12,type_13
1838,84,237,15,35,201,475,29,38,16,3,30,0,1,0
1839,744,2538,1144,508,146,378,155,861,202,108,70,35,14,41
1840,117,6,49,39,8,26,11,1,7,6,2,7,0,3
1841,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1842,223,211,60,125,213,260,18,33,10,49,11,6,5,7
1843,20,0,6,12,1,13,2,3,6,9,4,2,2,7
1844,9067,12072,5064,4536,2508,2057,2371,2806,1693,1252,1761,261,271,80
1845,3,0,0,1,1,3,0,0,0,0,0,6,0,0
1846,765,479,1433,1959,458,975,315,273,147,66,135,39,13,4
1847,1,5,3,3,1,12,4,1,3,3,0,0,0,0
1848,139,25,124,111,4,8,31,19,39,27,7,6,3,5
1849,36,15,49,90,7,46,24,3,44,16,33,44,2,1
1850,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1851,10,1,5,8,2,10,1,0,0,0,0,3,0,0
1852,2,0,2,1,12,3,0,0,1,0,0,0,0,0
1853,3367,1479,736,941,510,331,654,332,286,252,194,77,41,23
1854,17127,21557,10065,6898,5412,3713,3132,5669,1990,1789,1328,842,731,220
1855,180,671,1123,43,221,69,73,116,14,19,4,10,16,3
1856,0,137,2,3,0,1,1,15,0,0,0,0,0,0
1857,4,21,0,0,1,1,5,0,0,0,0,4,0,0
1858,275,41,730,863,82,722,76,17,8,57,16,9,7,17
1859,11187,5602,12200,5477,2680,1630,4640,2877,2391,1770,1045,1018,1021,210
1860,26,11,1,12,1,0,1,1,1,7,1,0,1,0
1861,1,0,2,55,0,5,2,0,0,0,0,0,0,0
1862,1,0,0,1,3,0,1,1,1,0,0,1,0,0
1863,2,0,0,0,0,3,0,0,2,2,0,0,0,0
1864,17,3,58,56,5,4,4,0,28,92,13,4,1,1
1865,1750,1672,960,410,238,845,209,750,75,238,130,4,111,10
1866,24394,18627,24686,13068,6275,6008,5654,5934,3715,4035,4080,1938,1116,449
1867,13,4,6,5,1,8,5,5,1,1,1,0,0,0
1868,300,289,140,83,96,312,78,35,32,13,16,19,5,7
1870,161,38,140,161,19,61,52,21,36,68,23,23,6,15
1871,15872,12937,19121,9526,4116,5382,5779,4571,3409,3012,1604,1733,800,513
1872,6,2,10,20,2,10,6,0,0,6,0,0,0,1
1873,21,11,29,62,8,10,27,5,9,10,4,3,2,4
1874,25,25,32,95,9,16,6,5,2,31,0,1,2,0
1875,0,0,4,0,5,1,1,0,0,1,0,0,0,0
1876,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1877,14058,9040,9347,5572,3037,3587,4119,4119,3086,2544,1359,1396,317,400
1878,37,14,47,33,5,40,43,15,6,7,4,1,3,0
1879,5280,1784,2815,2977,1365,2622,2816,721,1105,612,290,187,77,213
1880,7,139,7,1,0,6,4,43,1,0,28,0,0,0
1881,3,0,2,5,0,4,0,1,0,1,0,0,0,0
1882,41,18,5,21,2,3,1,1,5,7,0,3,0,2
1883,630,119,976,1225,275,2068,343,71,166,136,250,81,33,65
1885,756,163,1535,1112,589,404,346,70,309,280,307,53,25,74
1886,0,0,0,0,0,0,0,0,0,1,2,0,0,1
1887,8,4,12,4,2,17,8,2,3,0,1,0,3,0
1888,312,340,615,181,379,194,64,172,34,48,147,9,32,4
1889,4846,3220,6840,3243,1233,1699,1625,1608,919,701,454,397,269,172
1890,67,25,79,33,6,40,16,7,4,10,0,2,11,5
1891,2054,2301,3746,2126,761,1414,1637,920,506,431,652,208,279,146
1892,175,135,869,253,56,178,132,50,45,95,28,21,59,11
1893,2,2,4,5,1,4,2,1,0,2,0,6,0,0
1894,4,1,1,4,1,0,12,1,1,1,6,1,0,0
1895,0,1,1,0,0,4,2,1,0,0,0,0,1,0
1896,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1898,0,4,4,10,1,0,4,0,0,2,0,0,1,0
1899,1935,398,2884,6359,1446,4393,1081,252,570,769,373,273,81,160
1900,38,20,74,71,6,49,13,5,15,16,12,1,0,1
1901,49,45,10,18,16,34,25,8,96,7,9,61,0,2
1902,250,518,277,241,40,34,32,219,57,141,96,40,5,3
1903,23817,22920,26247,15516,8072,9700,7207,6261,4830,4383,2753,2000,1168,715
1904,1,5,0,0,0,0,0,0,0,0,0,0,0,0
1905,133,199,639,301,49,42,37,102,22,170,22,5,87,5
1906,17610,16757,18128,9264,6748,7135,6473,5636,3028,3081,2150,1112,866,431
1907,267,339,3776,238,570,55,42,28,27,37,59,39,203,2
1908,12,17,11,36,7,22,8,0,4,4,2,5,2,0
1909,12,14,113,67,14,36,34,2,0,6,0,8,1,10
1910,4,5,36,27,9,22,13,2,4,6,1,0,0,1
1911,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1912,0,0,0,2,0,12,1,0,0,0,0,2,0,0
1913,13050,14896,14853,5053,4790,3358,3089,4178,2214,2174,1087,751,698,266
1914,1868,5302,3535,1492,1383,869,721,1289,362,149,336,130,315,11
1915,1740,2996,20,64,94,50,104,441,9,158,6,4,7,2
1916,199,50,475,407,63,83,120,24,130,137,64,82,10,50
1917,480,124,1120,948,69,426,211,123,118,128,86,54,37,24
1918,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1919,10981,6482,2781,1964,973,771,2042,2299,1229,813,587,934,118,78
1920,20613,19144,23723,11801,6410,6835,5886,5146,4119,3097,4099,1148,920,371
1921,32,24,45,102,4,41,38,13,5,6,3,3,1,5
1922,3,0,0,1,0,3,0,0,0,0,0,3,0,0
1923,10,3,70,45,8,54,12,3,4,43,0,3,0,0
1924,2178,1175,8785,2490,635,2348,935,294,320,396,802,437,140,53
1925,3,1,1,45,0,2,0,0,3,1,0,1,0,1
1926,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1927,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1928,84,119,10,40,26,71,24,32,68,17,6,62,0,6
1930,0,0,4,4,1,0,0,0,0,0,1,0,0,0
1931,22,3,6,242,6,28,11,2,4,7,0,18,1,3
1933,0,0,3,0,0,4,1,0,0,0,1,0,0,0
1934,10829,7066,850,1520,451,146,477,356,324,737,303,320,35,18
1935,10,12,12,3,13,5,14,6,9,1,1,18,0,1
1936,615,818,4514,474,1194,474,128,82,117,77,62,99,508,8
1937,1,2,0,1,0,0,1,2,0,9,1,0,0,0
1938,56,12,100,59,7,213,63,9,7,6,2,11,2,2
1939,907,542,6381,418,617,76,55,40,60,92,13,61,219,14
1940,290,135,520,205,43,34,97,51,58,81,46,34,43,13
1941,788,571,2879,1365,301,800,389,264,160,595,72,58,91,73
1942,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1943,4,3,8,30,1,4,4,4,3,8,2,3,1,1
1944,0,2,0,0,0,6,0,2,0,0,0,0,0,0
1945,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1946,1638,342,1534,4366,497,819,374,182,489,921,308,344,33,72
1948,23,17,199,67,7,27,8,7,24,5,14,2,3,0
1950,79,35,252,446,59,952,75,8,13,18,11,11,3,51
1951,3836,2402,6602,4446,955,3131,1163,1059,775,506,629,239,195,91
1952,8836,9125,8944,4013,3055,3690,5957,2786,1704,1214,3293,404,252,178
1953,798,1386,2366,3565,537,1768,455,216,322,597,257,1199,30,72
1954,7,33,0,0,2,5,3,5,4,0,0,1,0,0
1955,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1956,597,534,1041,869,580,1769,439,126,358,66,482,32,32,13
1957,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1958,160,89,228,119,17,64,15,16,69,118,12,23,9,2
1959,77,20,69,98,18,37,43,7,37,65,18,10,3,2
1960,3920,3121,2295,1244,583,753,758,1150,734,1214,728,515,87,54
1961,14,6,67,119,29,56,21,4,3,5,4,3,0,4
1962,2,1,0,0,0,6,1,0,2,0,0,0,0,0
1963,737,809,3085,202,442,65,50,51,46,39,73,16,371,1
1964,734,288,191,348,85,69,597,28,51,429,22,28,34,1
1965,743,138,551,1147,211,348,110,73,82,20,51,39,4,1
1966,23,19,132,109,3,89,16,5,7,14,3,6,2,3
1967,1,0,0,0,0,1,2,0,0,2,0,0,0,0
1968,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1969,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1970,2126,9549,812,6470,1060,565,585,918,332,156,428,106,37,12
1971,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1972,1373,443,2556,2068,635,4595,567,215,189,544,170,136,95,77
1973,287,385,794,315,625,485,177,113,29,101,30,39,16,34
1974,8,37,51,7,1,2,2,1,2,5,2,1,0,0
1975,2,0,1,1,0,1,2,0,0,0,0,0,0,0
1976,26,7,76,32,6,5,22,7,9,21,11,2,1,1
1977,230,110,423,676,50,268,110,109,61,21,14,15,9,3
1978,41,16,72,115,11,95,26,9,14,18,7,6,2,7
1979,7,1,6,3,0,0,0,1,0,2,0,0,0,0
1981,844,524,569,316,37,95,51,166,76,163,113,12,23,4
1982,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1983,0,8,0,0,0,1,0,0,0,0,0,0,0,0
1984,14,33,229,26,2,13,8,5,4,2,6,1,0,0
1985,14502,19396,18613,13009,4978,6968,5289,3992,2764,2767,3950,1088,549,373
1986,241,148,268,384,159,176,65,34,74,60,45,3,2,2
1987,915,3867,596,343,773,854,215,623,209,69,107,35,14,4
1988,4,1,1,0,0,1,3,1,2,14,2,1,0,0
1989,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1990,0,0,0,1,0,2,0,0,0,0,0,0,0,0
1991,782,568,8784,1090,153,273,134,346,122,295,93,58,425,17
1992,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1993,25,21,21,12,4,39,7,1,4,4,0,0,3,0
1995,320,103,341,1654,718,1764,145,55,172,37,67,249,44,28
1996,0,0,0,0,0,0,0,0,13,0,0,0,0,0
1999,5024,1290,3863,9364,907,2324,1291,389,1239,1700,398,1053,191,614
2000,58,28,262,152,51,174,41,14,18,21,17,4,3,5
2001,0,1,1,1,1,2,0,0,0,0,0,0,0,0
2002,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2003,21,1,9,28,2,5,6,0,4,38,1,12,0,3
2004,6767,10460,1178,988,2694,1566,2258,3289,1236,642,1027,156,92,36
2005,192,504,50,24,39,87,26,446,83,20,34,23,88,2
2006,31,7,45,125,3,6,11,5,57,28,48,15,1,2
2007,6799,3386,4051,3305,1257,2177,1978,725,636,807,564,271,308,128
2008,30,50,1,4,16,8,4,4,10,1,0,3,0,0
2009,1,0,0,0,5,1,0,0,0,2,0,0,0,0
2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,546,224,431,484,162,220,231,145,140,119,85,42,25,20
2012,1860,2341,1708,955,1442,537,346,443,347,518,212,20,26,7
2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014,4,0,12,15,1,5,4,1,1,1,0,1,0,0
2015,0,0,1,12,0,0,1,0,0,1,0,2,0,0
2016,0,2,4,1,3,1,0,0,3,0,0,0,0,0
2017,621,201,512,465,136,218,151,88,167,99,57,226,15,14
2018,0,0,1,2,0,0,0,0,1,0,0,7,0,0
2019,249,567,1933,196,137,130,84,109,34,58,8,30,145,26
2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021,4763,8663,9498,1766,2602,1449,1292,1974,816,447,411,571,592,104
2022,474,175,1826,1960,532,324,366,63,208,335,91,32,73,39
2023,996,1299,5514,994,1502,989,451,235,140,130,101,174,285,41
2024,1424,2275,122,142,923,329,494,838,329,62,518,18,9,5
2025,25,29,51,8,6,6,4,10,7,6,3,0,1,0
2026,5,0,16,25,5,36,8,0,0,1,0,5,0,0
2027,108,71,52,50,7,70,21,10,7,8,19,2,0,3
2028,2076,2427,1066,725,536,824,604,688,658,137,1189,276,139,30
2029,11418,10170,5924,1599,1554,2525,1201,2559,1150,1155,1944,423,177,98
2030,791,794,543,241,157,608,86,154,150,61,138,20,7,10
2031,5,1,25,16,7,6,10,0,1,4,0,0,0,1
2032,20,9,17,27,1,72,11,4,5,1,12,8,1,0
2033,31,15,47,19,4,25,6,3,12,7,4,0,1,1
2034,0,0,0,3,0,0,0,0,1,1,0,0,0,0
2035,2664,920,1042,977,1476,1422,403,168,460,269,138,65,30,54
2036,24,22,6,6,17,12,6,0,2,11,25,3,1,0
2037,1,0,1,1,2,1,0,0,1,1,0,0,0,0
2038,40,14,137,71,8,57,26,9,10,28,4,22,1,8
2039,57,0,1,2,11,14,2,0,0,2,0,71,0,2
2040,1,0,2,0,0,1,0,0,0,0,0,1,0,0
2041,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2042,6669,8468,12103,5333,1852,3413,1609,2659,983,1050,932,662,868,102
2043,5,0,81,7,4,84,1,0,0,1,0,0,0,0
2044,49,60,316,84,6,36,42,14,16,7,15,0,0,0
2045,95,6,60,82,11,20,8,4,14,5,10,16,1,1
2046,767,3184,763,450,209,184,361,1052,184,97,142,33,133,55
2047,1259,592,1260,790,347,561,919,269,372,380,137,144,76,31
2048,5,0,2,8,5,3,1,0,1,7,1,2,0,0
2049,237,267,2620,216,394,63,36,43,29,39,17,8,166,4
2050,2,0,0,0,0,0,1,0,0,0,0,0,0,0
2051,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2053,1,1,16,9,1,5,1,2,0,1,0,0,2,0
2054,105,86,333,170,56,107,95,23,23,52,19,17,6,19
2055,385,352,19,9,7,30,126,18,148,17,47,85,12,2
2056,72,32,210,70,25,468,43,37,19,32,10,6,5,5
2057,79,81,34,30,9,15,10,13,25,13,11,3,2,1
2058,13247,5298,10467,9841,2330,2627,2150,1664,1827,2314,762,473,280,114
2059,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2060,1634,437,1201,2109,380,433,1220,143,316,205,120,133,18,57
2062,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2063,0,1,11,7,0,21,5,2,0,1,0,0,0,0
2064,73,36,75,93,36,124,43,13,9,4,16,1,1,0
2065,4,3,34,85,5,31,5,1,4,7,0,12,0,1
2066,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2067,38,66,35,70,26,41,22,25,14,6,4,3,11,3
2068,143,839,47,75,254,160,64,562,31,37,126,47,2,5
2069,203,180,136,207,24,74,41,52,48,15,33,42,6,23
2070,1046,912,1029,340,461,253,229,292,233,253,88,51,143,57
2073,22683,27150,22563,15033,13248,9728,5715,7143,2364,3454,3674,695,754,249
2074,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2075,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2076,4602,2304,5965,454,784,768,506,675,241,345,52,76,453,28
2077,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2078,0,0,0,47,0,0,0,0,0,0,0,0,0,0
2079,18,9,76,58,21,18,5,2,4,2,0,3,0,4
2080,1605,777,1437,2452,1219,620,437,308,545,943,207,478,68,101
2081,18,5,17,13,10,4,8,2,8,12,68,0,0,1
2082,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2083,4,8,2,1,0,0,2,3,0,4,0,3,0,0
2084,1,0,0,1,0,2,0,0,0,0,0,2,0,0
2085,1,7,0,0,0,0,1,0,0,0,0,0,0,0
2086,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2087,19030,19277,10141,6907,4796,3277,1993,3393,2626,1426,951,680,221,109
2088,0,0,2,1,1,24,0,0,1,0,0,0,0,0
2089,24,2,9,22,13,51,5,0,2,1,1,0,0,0
2091,2324,1267,998,1650,737,999,414,453,376,685,215,206,44,143
2092,2,2,2,0,0,0,1,0,0,1,0,5,0,0
2093,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2096,13,13,9,20,1,4,4,14,3,5,0,0,1,0
2098,188,33,97,182,34,74,33,31,76,47,16,16,4,0
2099,1896,968,3174,2570,891,1794,2187,313,311,420,207,103,54,214
2100,10,11,68,7,6,14,3,7,1,22,0,1,3,1
2101,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2102,36,79,18,80,5,71,10,9,7,0,1,8,3,0
2103,430,51,14,38,13,1,6,0,3,12,3,33,1,1
2105,59,58,43,45,22,24,15,22,27,6,8,9,1,1
2106,24220,24558,5032,4442,2812,6292,2093,5898,1928,1780,3387,487,673,75
2107,15204,15279,17495,7868,3554,5392,5375,4405,2439,2265,3007,783,1006,227
2108,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2109,30460,29353,26610,18085,10161,9936,8288,7632,5248,5001,4212,2410,1418,559
2110,2,0,14,11,0,4,1,0,0,0,0,0,0,0
2111,8,2,5,1,2,14,1,3,1,1,0,1,1,2
2112,19164,15567,8632,6954,4091,3861,3891,4747,3164,2201,1941,1910,427,494
2113,20,20,10,12,33,22,10,5,14,5,262,2,3,1
2114,6,5,18,1,1,2,0,2,0,0,5,0,0,0
2115,3741,2065,10675,7102,1295,5593,3048,1166,1141,914,692,435,393,220
2116,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2117,115,13,102,49,2,7,7,15,15,9,8,8,0,3
2118,1,2,4,0,1,1,4,0,0,0,0,3,0,0
2119,17345,8430,3396,4603,1148,360,1914,686,639,2969,198,755,244,125
2120,947,730,1564,957,421,595,378,920,485,298,86,294,54,36
2121,13078,7357,6989,1797,2045,1674,2221,2248,1819,1218,707,1029,246,113
2122,0,2,0,3,0,0,0,0,0,0,0,0,0,0
2123,25,90,3,18,43,33,6,8,24,0,0,31,0,0
2124,2202,2378,2786,1996,439,813,493,810,454,329,206,191,116,78
2126,2,1,4,0,8,2,0,2,0,0,1,0,1,1
2127,339,139,595,1186,362,289,214,40,79,112,56,39,11,7
2128,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2129,17,0,20,11,4,32,12,1,13,6,1,15,0,1
2130,551,209,222,459,795,3240,173,61,4,40,27,5,23,25
2131,3333,3576,5074,3408,941,2494,902,1202,783,729,413,228,290,168
2132,30,11,84,151,7,33,13,20,0,2,17,4,0,0
2134,1,0,0,0,0,3,0,0,0,0,0,1,0,0
2135,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2136,193,123,145,293,42,86,25,28,63,38,70,72,6,3
2137,3,6,0,1,1,0,0,0,0,0,0,1,0,0
2138,258,357,419,113,115,38,91,109,75,48,70,7,15,1
2139,259,116,273,286,89,60,98,62,81,88,116,19,10,16
2140,247,251,282,192,118,139,44,93,48,96,17,35,18,19
2141,17,15,33,42,84,13,5,4,6,3,2,2,1,1
2142,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2143,0,0,0,1,0,0,0,0,1,0,2,0,0,0
2144,165,111,17,59,99,66,24,7,136,6,6,174,1,3
2145,1116,678,3201,2816,1836,457,363,293,127,183,91,85,168,48
2146,0,6,0,9,0,0,0,0,0,0,0,0,0,0
2147,18002,4254,647,1091,757,2370,1023,2086,1634,1257,3756,92,116,32
2148,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2149,0,1,124,33,3,0,2,2,1,1,1,27,26,1
2150,0,0,2,0,0,2,2,0,0,0,1,0,0,0
2151,6056,10810,3623,2218,2968,1765,3719,2042,714,741,1550,80,92,49
2152,12,2,5,10,5,22,3,0,0,5,0,0,0,0
2153,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2154,11866,6114,1657,2861,574,291,1906,421,371,2239,115,487,152,27
2155,14,19,16,12,3,41,4,4,4,2,0,3,2,0
2156,71,4,194,177,62,352,60,6,10,35,4,76,2,10
2157,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2158,0,1,0,1,0,0,2,0,0,2,0,0,0,0
2159,1,3,0,0,0,0,0,0,0,0,0,0,0,0
2160,2,0,12,1,0,19,2,0,0,19,0,0,0,0
2162,18,2,13,19,32,45,7,0,0,1,1,0,0,2
2163,9,1,9,25,0,37,3,1,1,0,0,40,0,0
2164,262,2485,228,78,303,309,172,572,70,89,55,103,34,1
2165,0,0,0,0,0,0,3,0,1,0,0,0,0,0
2166,17,133,13,8,23,39,6,45,7,2,74,1,0,0
2167,43,16,56,109,14,12,38,3,10,35,5,4,1,4
2168,20,24,3,20,13,5,8,15,14,5,1,6,2,2
2169,458,496,343,114,313,374,127,47,17,73,14,2,9,4
2170,66,42,131,95,15,83,54,25,21,12,2,62,2,5
2171,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2172,154,34,193,169,14,60,30,15,18,8,3,2,2,0
2173,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2174,4,1,11,5,1,2,7,0,3,5,0,1,1,1
2175,4,0,2,0,3,2,1,0,0,0,0,0,0,0
2176,0,0,0,0,0,0,0,0,0,4,0,0,0,0
2177,2,1,0,0,0,1,1,0,0,1,0,3,0,0
2178,377,148,245,229,109,51,122,77,113,123,38,9,6,6
2179,260,597,373,192,29,161,161,217,89,43,238,9,4,2
2180,0,2,0,0,0,0,1,0,0,0,0,1,0,0
2181,1731,2429,3986,1652,660,1337,915,772,368,465,329,134,181,55
2182,15,86,15,9,8,77,20,14,3,0,1,0,2,0
2183,0,0,31,0,1,7,1,0,0,1,0,0,0,0
2185,277,1075,315,187,485,175,108,364,24,36,16,3,65,7
2186,1,1,1,2,5,3,2,0,1,0,1,0,1,0
2187,13,3,8,26,7,15,2,2,8,9,2,15,0,2
2188,185,202,598,241,136,268,92,123,27,51,44,5,16,3
2189,75,22,293,113,44,258,58,17,25,6,15,11,6,3
2190,245,118,810,372,43,387,155,49,96,70,18,117,66,53
2192,10648,7160,12460,7019,2922,3737,3738,2234,1919,2094,1561,878,478,252
2193,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2194,32,9,80,127,12,39,16,4,3,22,1,14,3,25
2195,0,0,22,4,0,0,0,0,0,0,0,0,0,0
2196,1032,578,3597,2616,427,1560,946,268,215,314,99,176,104,146
2197,10979,7480,16127,8636,2962,6487,3609,2624,2181,2219,988,761,600,337
2198,72,26,4716,401,45,335,49,8,33,35,5,21,67,5
2199,0,4,0,0,1,0,1,0,0,0,0,1,0,0
2200,11,3,19,5,8,20,2,1,1,5,0,1,1,0
2201,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2202,182,46,500,610,81,451,113,29,23,150,11,37,23,61
2204,0,0,0,0,1,0,0,0,0,2,0,0,0,0
2205,5604,3468,1773,2302,6571,2738,2961,1018,782,842,1739,127,126,96
2206,1,0,0,0,0,0,3,0,0,4,0,0,0,0
2209,245,61,261,241,57,287,64,40,214,29,116,145,3,17
2210,25450,27045,17216,11992,10264,8949,6974,7227,3773,3613,2637,1331,679,325
2211,1802,1351,5067,2124,1207,328,1583,457,568,618,254,60,82,10
2212,15060,14224,19965,13260,8815,9285,4793,4564,2604,2482,1562,1319,852,448
2213,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2214,764,504,1048,285,330,336,422,110,163,73,119,31,247,11
2215,0,0,0,0,0,0,2,0,1,0,0,0,0,0
2216,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2218,4952,722,3527,2749,406,631,576,204,1504,1582,333,530,1603,126
2219,9,1,9,16,2,14,8,0,1,0,0,0,1,3
2220,33,8,48,111,32,88,38,6,43,10,16,35,4,9
2221,2338,2326,1816,2673,679,340,724,632,490,508,386,163,36,43
2223,23,74,112,6,6,1,23,20,9,3,5,3,1,0
2224,31,4,0,82,1,15,19,0,4,3,1,2,0,0
2225,12,1,4,17,2,2,11,2,1,1,0,0,0,0
2226,14412,1841,8268,6338,1206,2645,1672,773,1060,915,422,566,168,258
2227,15,5,36,69,5,7,11,1,4,17,0,1,2,0
2228,37,26,3,9,4,11,24,7,0,3,1,0,1,0
2229,2856,3208,4284,2202,2168,1913,942,718,361,302,303,46,80,91
2230,4451,4275,7379,3155,973,1656,1172,1510,673,574,399,377,313,158
2231,129,25,79,334,20,174,86,23,90,30,21,74,2,9
2232,61,23,152,50,40,60,10,7,43,16,22,5,6,14
2233,413,144,874,390,290,190,132,49,46,32,39,4,3,2
2234,1542,414,1075,737,435,737,476,178,301,187,190,60,17,74
2235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2236,96,19,183,353,51,136,37,5,5,35,2,225,7,5
2237,7,1,326,7,2,2,1,2,1,1,1,0,1,0
2238,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2239,55,59,33,87,10,31,12,7,8,8,4,11,0,2
2240,155,7,32,370,134,6,13,1,7,42,8,3,0,4
2241,3,2,1,0,2,51,4,0,6,0,5,0,1,0
2242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2243,3,1,0,0,0,0,0,0,45,0,0,0,0,0
2245,0,0,0,1,0,1,0,0,0,1,0,2,0,0
2246,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2247,327,217,945,747,105,173,132,74,104,53,24,144,32,30
2248,462,399,2965,1591,147,424,269,254,107,162,123,52,104,90
2249,62,50,14,53,5,11,2,49,5,3,56,4,2,0
2250,72,48,36,36,9,7,9,5,76,28,4,3,1,0
2251,1,0,0,0,0,2,2,0,0,0,0,0,0,0
2252,24560,26551,20485,12815,11552,10364,6172,6881,4010,4273,4407,1503,634,403
2253,23,1,0,1,0,0,8,0,0,3,0,0,60,0
2254,13,3,11,58,5,17,30,4,3,5,9,1,0,5
2255,6037,5897,8467,2665,2474,1585,3431,1703,1418,1301,808,710,422,214
2256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2257,2,0,36,16,4,9,12,0,0,1,0,2,0,1
2258,1,0,0,0,0,0,0,0,0,6,0,0,0,0
2259,6,2,12,5,5,0,0,2,1,1,0,0,0,0
2260,195,62,100,255,82,89,54,17,115,13,59,141,0,16
2261,3,2,2,1,9,12,5,0,2,0,1,7,0,0
2262,0,0,2,1,5,3,0,3,0,0,0,1,0,0
2263,0,0,0,2,1,0,0,0,0,0,0,0,0,0
2264,0,0,0,0,0,0,0,0,0,4,0,0,0,0
2265,14717,15529,19029,8932,4756,5953,4695,4996,2734,2112,3860,864,918,216
2266,80,326,35,124,66,720,23,47,16,10,15,0,6,0
2267,713,2584,981,1023,207,582,318,632,128,146,218,69,308,39
2268,17,3,106,29,1,16,9,1,4,58,1,2,1,8
2269,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2270,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2272,329,290,2153,190,59,22,156,123,188,60,18,8,143,4
2273,649,221,375,1382,85,193,329,134,182,252,53,51,17,6
2274,755,340,1659,1324,145,700,405,139,147,1054,75,153,85,69
2275,765,653,2145,171,958,626,66,172,55,83,15,37,67,9
2276,0,0,0,0,0,4,0,0,0,0,0,0,0,0
2277,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2278,25,16,74,64,17,136,31,5,4,14,3,9,2,10
2279,1018,751,940,654,350,1018,243,183,579,118,95,294,37,37
2280,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2281,5,2,0,0,0,1,0,0,1,0,0,0,0,0
2282,5131,6084,3563,5030,1264,3145,4406,1961,1323,909,660,407,108,62
2283,569,5891,126,115,345,309,202,957,62,13,777,2,7,1
2284,82,6,50,76,14,23,20,2,48,27,11,15,5,3
2285,36,5,47,98,58,71,26,0,7,57,2,16,0,7
2287,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2288,69,15,26,86,30,70,30,5,18,60,9,151,1,8
2289,12501,15425,20978,10647,5653,7806,4570,4290,2165,1798,2332,907,1109,262
2290,293,91,560,367,107,149,44,68,20,18,19,4,1,0
2291,13,1,14,25,23,120,6,3,1,7,1,2,1,2
2292,0,4,0,0,0,1,0,0,0,2,0,0,1,0
2293,130,37,239,211,18,49,40,46,7,3,8,5,0,1
2294,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2295,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2297,97,23,15,43,24,13,86,10,13,8,3,10,0,2
